INFO | 2013-10-20T10:57:17+01:00 | GET | [anon @ 86.179.148.7] | /login
INFO | 2013-10-20T18:46:29+01:00 | POST | [user021 @ 86.129.174.191] | /tutor/logactivity
INFO | 2013-10-20T18:46:29+01:00 | ACTION.MASHUP.INIT | [user021 @ 86.129.174.191] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"task","value":"show"}]
INFO | 2013-10-20T18:47:14+01:00 | GET | [user021 @ 86.129.174.191] | /help/
INFO | 2013-10-20T19:49:14+01:00 | GET | [anon @ 86.179.148.7] | /login
INFO | 2013-10-20T19:49:30+01:00 | POST | [anon @ 86.179.148.7] | /login
INFO | 2013-10-20T19:49:30+01:00 | ACTION.LOGIN | [admin @ 86.179.148.7] | {"user_agent":"Mozilla\/5.0 (Linux; U; Android 4.1.1; en-gb; Transformer Prime TF201 Build\/JRO03C) AppleWebKit\/534.30 (KHTML, like Gecko) Version\/4.0 Safari\/534.30"}
INFO | 2013-10-20T19:49:30+01:00 | GET | [admin @ 86.179.148.7] | /me/
INFO | 2013-10-20T19:49:52+01:00 | GET | [admin @ 86.179.148.7] | /admin/users
INFO | 2013-10-20T19:50:17+01:00 | GET | [admin @ 86.179.148.7] | /admin/feedback
INFO | 2013-10-20T20:14:03+01:00 | GET | [anon @ 82.34.149.155] | /
INFO | 2013-10-20T20:14:09+01:00 | GET | [anon @ 82.34.149.155] | /login
INFO | 2013-10-20T20:14:16+01:00 | POST | [anon @ 82.34.149.155] | /login
INFO | 2013-10-20T20:14:21+01:00 | POST | [anon @ 82.34.149.155] | /login
INFO | 2013-10-20T20:36:06+01:00 | POST | [anon @ 82.34.149.155] | /login
